filename,cell_number,center_of_mass_x,center_of_mass_y,mass,perimeter,spheroid_width,spheroid_height,spheroid_volume,spheroid_surface_area,mass,perimeter,mass/cell_mass,mass/perimeter,expectation_x,expectation_y,covariance_1,covariance_2,scatter_ratio
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,74,491.898876,320.252809,178.000000,47.000000,16.336432,13.968743,1669.054469,683.345611,20879.000000,49.000000,117.297753,426.102041,491.858566,319.638393,3.822922,3.177736,0.053235
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,75,491.762646,422.922179,257.000000,53.000000,20.893789,15.683393,2690.889551,948.662007,26513.000000,53.000000,103.163424,500.245283,490.326934,422.637838,4.946727,3.419339,0.051618
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,76,247.810427,402.810427,211.000000,50.000000,18.574264,14.516807,2049.521395,788.388897,26546.000000,52.000000,125.810427,510.500000,247.168462,402.796429,4.673279,3.127192,0.054199
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,77,369.840517,332.056034,232.000000,52.000000,20.422380,14.564491,2268.274331,850.944180,32683.000000,52.000000,140.875000,628.519231,369.739192,331.543157,4.896809,3.369555,0.055473
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,78,246.000000,388.807571,317.000000,63.000000,23.387125,17.827302,3891.765978,1211.524870,41534.000000,63.000000,131.022082,659.269841,245.790437,388.615881,5.221678,4.214065,0.052778
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,79,498.625442,66.558304,283.000000,55.000000,21.722006,16.658392,3156.201315,1053.041391,32315.000000,55.000000,114.187279,587.545455,497.511868,66.233514,4.960526,3.674614,0.050374
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,80,497.375000,36.244792,192.000000,46.000000,18.605172,13.218250,1702.081010,702.971808,25889.000000,46.000000,134.838542,562.804348,497.022287,36.271351,4.669285,2.993518,0.056836
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,81,434.393382,257.242647,272.000000,55.000000,20.973447,16.674814,3053.447253,1027.016258,37413.000000,55.000000,137.547794,680.236364,434.017881,256.366824,4.910103,3.830785,0.053783
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,82,434.871795,167.483516,273.000000,54.000000,19.041749,18.503781,3413.708153,1096.557740,36953.000000,54.000000,135.358974,684.314815,435.144833,167.141044,4.581844,4.175806,0.054302
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,83,374.376712,35.150685,292.000000,57.000000,20.548902,18.194888,3561.935209,1130.822527,39206.000000,57.000000,134.267123,687.824561,374.923099,34.552926,4.894827,4.256521,0.055726
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,84,368.059829,479.606838,234.000000,50.000000,18.772732,15.907672,2487.364028,892.006780,31751.000000,50.000000,135.688034,635.020000,367.297723,479.907530,4.706237,3.510984,0.055331
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,85,494.728571,245.278571,280.000000,56.000000,22.599944,15.837365,2968.054175,1019.999079,33949.000000,56.000000,121.246429,606.232143,493.826151,244.771127,5.165940,3.490003,0.050371
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,86,5.442623,500.270492,122.000000,42.000000,17.460659,9.200878,773.958761,434.588670,14639.000000,42.000000,119.991803,348.547619,4.781201,500.274950,3.750404,2.009458,0.046910
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,87,439.711921,17.980132,302.000000,59.000000,21.382593,18.292516,3746.328553,1171.437947,34738.000000,59.000000,115.026490,588.779661,439.192988,17.827106,4.985971,3.856128,0.049155
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,88,430.083744,463.916256,203.000000,47.000000,18.619789,13.908753,1886.035202,748.882876,30291.000000,47.000000,149.216749,644.489362,429.868476,463.833284,4.651177,3.242570,0.058236
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,89,65.174312,87.859327,327.000000,62.000000,26.460538,15.885017,3496.010032,1161.566258,43971.000000,61.000000,134.467890,720.836066,65.377976,87.379568,6.689762,3.707184,0.059002
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,90,389.658273,133.917266,278.000000,58.000000,21.697105,16.447172,3073.143822,1035.558742,38856.000000,58.000000,139.769784,669.931034,389.547586,133.726271,5.417089,3.920900,0.059519
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,91,126.580808,223.328283,198.000000,55.000000,21.673403,12.510621,1776.165569,744.210356,29578.000000,55.000000,149.383838,537.781818,126.581277,223.127223,5.120588,3.092811,0.058407
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,92,495.812500,141.296875,192.000000,48.000000,16.244481,15.271788,1983.737681,764.008779,23548.000000,51.000000,122.645833,461.725490,495.375234,140.876295,4.049300,3.286375,0.053642
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,93,251.013514,225.216216,222.000000,52.000000,18.096411,15.720062,2341.529213,855.679247,30003.000000,52.000000,135.148649,576.980769,250.581908,225.053995,4.641407,3.443506,0.056183
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,94,246.296089,211.354749,358.000000,67.000000,25.809366,18.422783,4586.552996,1360.565122,54557.000000,67.000000,152.393855,814.283582,246.726268,211.302931,6.548824,4.354658,0.059977
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,95,495.576190,155.938095,210.000000,48.000000,18.932021,14.217884,2003.851326,779.359291,30140.000000,48.000000,143.523810,627.916667,495.138487,155.821666,4.662641,3.285498,0.056912
